2026/07/22 19:00:29.608, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:29.820, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:30.021, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:30.221, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:30.421, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:30.621, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:30.821, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:31.021, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:31.222, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:31.422, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:31.622, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:31.822, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:32.022, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:32.222, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:32.423, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:32.623, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:32.823, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:33.023, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:33.223, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:33.423, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:33.623, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:33.823, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:34.024, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:34.224, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:34.424, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:34.624, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:34.824, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:35.024, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:35.224, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:35.424, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:35.625, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:35.825, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:36.025, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:36.225, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:36.425, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:36.625, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:36.825, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:37.025, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:37.226, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:37.426, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:37.626, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:37.826, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:38.026, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:38.226, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:38.426, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:38.626, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:38.826, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9710, 14329, 0
2026/07/22 19:00:39.027, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 9724, 14315, 0
2026/07/22 19:00:39.244, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10013, 14026, 0
2026/07/22 19:00:39.444, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10013, 14026, 5
2026/07/22 19:00:39.644, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10013, 14026, 0
2026/07/22 19:00:39.844, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10165, 13874, 1
2026/07/22 19:00:40.044, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10165, 13874, 6
2026/07/22 19:00:40.245, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10165, 13874, 0
2026/07/22 19:00:40.445, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10165, 13874, 0
2026/07/22 19:00:40.645, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10165, 13874, 0
2026/07/22 19:00:40.845, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10165, 13874, 0
2026/07/22 19:00:41.045, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 10425, 13614, 0
2026/07/22 19:00:41.246, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11173, 12866, 20
2026/07/22 19:00:41.446, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11385, 12654, 36
2026/07/22 19:00:41.646, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11431, 12608, 2
2026/07/22 19:00:41.846, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11435, 12604, 0
2026/07/22 19:00:42.046, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11441, 12598, 1
2026/07/22 19:00:42.246, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11467, 12572, 2
2026/07/22 19:00:42.447, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11487, 12552, 5
2026/07/22 19:00:42.648, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11513, 12526, 6
2026/07/22 19:00:42.849, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11541, 12498, 6
2026/07/22 19:00:43.049, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11565, 12474, 5
2026/07/22 19:00:43.249, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11565, 12474, 3
2026/07/22 19:00:43.449, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11607, 12432, 0
2026/07/22 19:00:43.649, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11611, 12428, 4
2026/07/22 19:00:43.850, 1, GPU-ce371efa-d785-317a-c922-c09f545873e4, 24576, 11613, 12426, 1
